"Company","Model","Buyer Gender","Buyer Age","Country","Color","New Car","Sale Price","Discount","Resell Price","Top Speed"
"Aston Martin","DBS","Male","73","India","Orange","1","51955.26","0.288","42244.01","221.9"
"Chevrolet","Metro","Male","38","India","Violet","1","77018.17","0.112","47799.81","211.7"
"Nissan","280ZX","Male","69","India","Violet","1","39471.19","0.4163","34596.81","194.5"
"Kia","Rio","Male","40","India","Purple","","43159.87","0.5729","38158.36","168.3"
"Oldsmobile","Achieva","Female","46","India","Yellow","1","26179.98","0.3587","16284.81","236.4"
"Chevrolet","Camaro","Male","27","India","Fuscia","","94917.22","0.0663","49236.65","127.9"
"Hyundai","Tiburon","Female","42","India","Fuscia","1","54919.34","0.3044","17627.99","185.5"
"Mercedes-Benz","S-Class","Male","73","India","Green","1","70053.79","0.4702","23652.74","242.3"
"Nissan","Xterra","Female","42","India","Fuscia","1","16339.49","0.0043","28308.36","249.2"
"Ford","Ranger","Female","51","India","Puce","","47969.96","0.6002","22353.89","147.2"
"Mitsubishi","Starion","Male","39","India","Fuscia","1","80969.35","0.5623","46740.48","239.7"
"Chevrolet","Lumina","Male","41","India","Crimson","1","84217.31","0.2271","15651.3","170.7"
"Dodge","Ram Van 3500","Male","46","India","Pink","","18391.13","0.2029","20755.07","150.5"
"Mercedes-Benz","SLK-Class","Female","20","India","Pink","","83047.63","0.2762","4557.44","174.7"
"Plymouth","Prowler","Female","29","India","Fuscia","1","19201.28","0.4851","6011.5","149.4"
"Hyundai","Tiburon","Female","20","India","Blue","","74004.24","0.5645","17532.22","185"
"Pontiac","Vibe","Female","56","India","Teal","1","42203.51","0.3489","11998.84","181.4"
"Land Rover","Range Rover Sport","Female","41","India","Goldenrod","","90605.69","0.0789","8907.97","240"
"Volkswagen","Type 2","Female","20","India","Green","1","45602.68","0.1415","21416.34","208.6"
"Pontiac","Sunfire","Female","23","India","Blue","1","46927.65","0.0009","30316.91","161.7"
"Suzuki","Verona","Male","51","India","Goldenrod","1","11562.37","0.3735","4509.19","214.8"
"Chrysler","Voyager","Male","55","India","Purple","","56471.99","0.4471","28225.2","121.1"
"Mazda","MPV","Male","69","India","Purple","1","14188.5","0.172","34244.72","224.2"
"Mazda","Millenia","Male","29","India","Pink","","52045.18","0.6738","45389.07","223.5"
"Chevrolet","Lumina","Male","63","India","Orange","","76463.65","0.4712","37023.76","185.5"
"Mitsubishi","Eclipse","Male","61","India","Puce","1","72021.04","0.2493","6715.01","215.1"
"Ford","F350","Male","32","India","Blue","","15742.13","0.2066","6115.61","223.3"
"Chevrolet","G-Series 2500","Male","38","India","Orange","","75790.45","0.6965","26457.05","187.8"
"Mitsubishi","Endeavor","Female","56","India","Blue","","45849.33","0.342","27940.34","195.9"
"Hyundai","Veracruz","Female","51","India","Crimson","1","72274.47","0.622","5228.19","199.7"
"Mercedes-Benz","S-Class","Male","45","India","Fuscia","1","49389.26","0.0054","25929.65","216.4"
"Kia","Sportage","Male","22","India","Puce","1","40334.53","0.0275","8657.98","146.2"
"Subaru","Forester","Female","44","India","Aquamarine","","87309.83","0.5519","43763.44","233"
"Chrysler","Pacifica","Male","22","India","Maroon","1","80441.45","0.6461","21828.45","243.1"
"Lincoln","MKX","Male","32","India","Blue","1","50286.02","0.0935","34755.84","140.8"
"Mazda","RX-8","Female","62","India","Yellow","","81671.53","0.1643","26750.71","204.4"
"Toyota","Tacoma Xtra","Female","42","India","Green","1","32462.05","0.4505","22985.2","181.2"
"Oldsmobile","Bravada","Male","62","India","Green","","59767.48","0.581","40273.14","143.7"
"Bentley","Azure T","Male","48","India","Teal","","92018.2","0.3979","25130.34","203.7"
"Pontiac","Sunfire","Male","52","India","Green","1","21801.3","0.2469","14896.46","225.3"
"BMW","X6","Male","20","India","Goldenrod","","35516.78","0.3657","4654.75","166.4"
"Mitsubishi","Endeavor","Male","72","India","Turquoise","","70480.15","0.4247","18490.15","208.9"
"Maserati","Coupe","Female","50","India","Green","1","91625.57","0.1911","4443.25","120.9"
"Suzuki","SX4","Female","21","India","Maroon","","65394.57","0.3852","40043.12","240.5"
"Toyota","Tacoma Xtra","Female","28","India","Goldenrod","1","39400.92","0.6286","8770.53","236.4"
"Mitsubishi","L300","Male","48","India","Crimson","1","94970.53","0.332","8196.44","148.1"
"Audi","A3","Male","25","India","Pink","1","75895.87","0.6965","45869.2","139.1"
"Dodge","Ram 1500","Male","26","India","Teal","","14263.36","0.5375","29303.99","239.3"
"Nissan","Pathfinder","Male","52","India","Crimson","1","70793.4","0.0359","4734.57","187.7"
"Honda","Pilot","Male","58","India","Violet","","28580.08","0.5936","41600.34","218.1"
"Mercury","Cougar","Female","22","India","Puce","1","15741.22","0.1173","24968.17","152.6"
"Mercedes-Benz","500SEL","Male","39","India","Crimson","","55008.13","0.2557","43402.12","163"
"Chrysler","LHS","Male","41","India","Purple","","74833.54","0.2334","45699","158.2"
"Dodge","Ram 50","Female","47","India","Red","","62214.15","0.6911","12204.81","171.4"
"Volvo","XC70","Female","26","India","Mauv","","67981.25","0.2412","36419.07","217.7"
"Cadillac","DTS","Male","27","India","Yellow","1","84726.83","0.688","27048.58","196.3"
"Saturn","Astra","Male","67","India","Crimson","","28202.58","0.1283","14144.54","219"
"Isuzu","i-290","Male","32","India","Khaki","","42038.86","0.6091","36655.1","121.4"
"Lexus","IS","Female","75","India","Pink","","54238.56","0.1755","16227.2","184.2"
"Mitsubishi","Challenger","Female","34","India","Green","1","35622.47","0.1271","34368.08","149.1"
"Audi","Allroad","Female","27","India","Indigo","1","20277.26","0.5891","33870.79","159.8"
"Jeep","Grand Cherokee","Female","21","India","Puce","1","41462.32","0.6082","13960.98","217.5"
"Bentley","Azure","Female","70","India","Red","1","15331.92","0.1948","20216.42","145.1"
"Volvo","S80","Male","57","India","Fuscia","1","40231.8","0.1077","23456.68","199.6"
"Toyota","Prius","Female","66","India","Teal","","66838.55","0.2856","43131.89","193.5"
"Nissan","Armada","Female","31","India","Green","","58617.36","0.3684","36316.69","227.1"
"Chrysler","Crossfire","Female","55","India","Blue","","71315.33","0.6161","38744.04","197.8"
"Chevrolet","Corvette","Female","48","India","Mauv","1","16428.37","0.4066","26901.38","221.6"
"Audi","RS6","Male","56","India","Maroon","1","31458.02","0.3081","21718.7","203.1"
"Ford","Crown Victoria","Male","72","India","Crimson","","14814.58","0.5128","43268.94","150.8"
"Audi","Allroad","Male","48","India","Red","","69712.74","0.56","47394.98","127.8"
"Chevrolet","Lumina","Female","67","India","Teal","1","82717.59","0.3495","15138.26","240.4"
"Chevrolet","Silverado 3500","Male","57","India","Indigo","1","69989.89","0.0045","6139.99","222.7"
"Mercedes-Benz","SLK-Class","Male","29","India","Teal","","84017.84","0.055","22966.22","175.7"
"Studebaker","Avanti","Male","54","India","Green","1","74504.17","0.5979","19581.7","196.3"
"Volkswagen","Golf","Male","75","India","Mauv","1","46392.1","0.3175","14193.54","239.7"
"Lincoln","Aviator","Male","60","India","Purple","1","88984.23","0.187","43801.78","156.3"
"Mitsubishi","Galant","Male","75","India","Fuscia","","78181.07","0.0294","18566.06","180.3"
"Dodge","Ram Van B150","Female","39","India","Teal","","34869.45","0.1291","26145.91","226.1"
"Mercedes-Benz","CL-Class","Male","44","India","Yellow","","24806.83","0.262","32230.33","133.8"
"GMC","Yukon XL 2500","Female","44","India","Puce","","25008.81","0.497","10711.7","248.7"
"Buick","Century","Male","44","India","Indigo","1","66021.2","0.1085","41690","174.9"
"Lexus","LX","Male","58","India","Orange","","94531.99","0.1464","13317.92","193.7"
"Lotus","Esprit","Female","41","India","Violet","1","83902.82","0.1493","26846.84","192.2"
"Mercury","Grand Marquis","Female","73","India","Teal","1","35209.46","0.3206","29692.09","192.2"
"Saab","900","Male","22","India","Teal","1","74691.83","0.3538","6538.68","196.3"
"Nissan","Maxima","Female","28","India","Blue","1","37001.94","0.118","35622.44","213.5"
"Subaru","Legacy","Female","32","India","Green","","81010.31","0.0206","46063.79","225.8"
"Volkswagen","Type 2","Female","28","India","Yellow","","28900.27","0.4266","47699.01","182.1"
"Toyota","MR2","Male","64","India","Khaki","","85271.96","0.373","45706.75","173.7"
"Toyota","Land Cruiser","Female","31","India","Crimson","1","35896.28","0.3114","24136.27","203.9"
"Suzuki","Verona","Male","75","India","Puce","1","16769.83","0.3223","4556.64","121.3"
"Dodge","D350 Club","Male","54","India","Pink","","47782.97","0.4704","40990.7","136"
"Mercury","Grand Marquis","Male","51","India","Red","","60937.67","0.0648","4703.75","129.2"
"Mazda","Mazda6","Male","44","India","Puce","1","42207.97","0.0129","37659.83","146.3"
"Ford","Festiva","Male","33","India","Violet","1","27398.37","0.4704","49009.43","140.4"
"Mercury","Marauder","Female","62","India","Red","1","29010.74","0.3522","18516.36","247.2"
"Lamborghini","Murciélago","Male","58","India","Blue","1","79951.18","0.1008","24919.82","218.8"
"Chevrolet","Corvette","Male","65","India","Goldenrod","1","61609.51","0.485","28154.96","179.6"
"Ford","Thunderbird","Male","66","India","Goldenrod","","30716.89","0.0194","24868.48","223"
"Studebaker","Avanti","Male","37","India","Crimson","","54986.96","0.2033","43860.97","240.1"
"Nissan","Versa","Female","24","India","Aquamarine","","51803.12","0.5856","5472.86","214.1"
"Nissan","Altima","Male","68","India","Fuscia","1","27368.59","0.3602","39449.66","228.4"
"Nissan","Murano","Female","51","India","Pink","1","47626.02","0.2427","25020.37","139"
"Chrysler","Concorde","Female","51","India","Goldenrod","1","63478.43","0.225","9884","207.2"
"Audi","RS 4","Male","75","India","Puce","1","85569","0.6536","33190.57","193.5"
"Dodge","Ram Van B350","Male","35","India","Teal","1","94958.81","0.2023","16086.25","169"
"Hyundai","XG300","Male","68","India","Crimson","","14820.17","0.4435","36447.62","143.4"
"Volkswagen","GTI","Female","42","India","Blue","1","53862","0.2987","5498.05","147.7"
"Audi","A5","Female","59","India","Orange","1","23042.35","0.1041","26360.66","127.5"
"Mazda","Mazda3","Female","73","India","Crimson","","47844.85","0.4433","33227.93","233.4"
"Bentley","Continental Flying Spur","Female","25","India","Violet","1","93251.58","0.4631","49538.43","206.6"
"Mitsubishi","Eclipse","Male","20","India","Yellow","1","87234.68","0.4071","3333.61","141.7"
"Pontiac","Grand Prix","Male","58","India","Pink","1","17674.49","0.0416","49866.53","220"
"Cadillac","STS-V","Male","66","India","Puce","","72934.93","0.1603","36923.48","182.4"
"GMC","Envoy","Male","46","India","Green","","48702.21","0.0671","19133.83","204.9"
"Honda","Prelude","Male","40","India","Purple","1","62345.85","0.5088","23248.82","126.4"
"Chevrolet","Uplander","Male","26","India","Goldenrod","1","15061.53","0.1582","14982.08","151.5"
"Ford","Econoline E150","Male","72","India","Crimson","","26983.84","0.4161","16444.66","165.5"
"BMW","M","Female","41","India","Puce","","96457.29","0.3768","35381.91","248.1"
"Volkswagen","Passat","Male","67","India","Teal","","96042.77","0.3137","11469.79","184"
"BMW","Z3","Male","59","India","Crimson","1","89790.46","0.5604","27494.58","197.4"
"Hummer","H2 SUV","Female","38","India","Blue","1","42650.13","0.4796","42804.31","220.6"
"Chrysler","Prowler","Male","70","India","Crimson","1","68877.16","0.142","35290.42","217.7"
"BMW","3 Series","Male","58","India","Goldenrod","1","52438.26","0.4626","16706.9","138.2"
"Plymouth","Breeze","Male","62","India","Blue","1","93268.56","0.0224","13141.91","161.3"
"Volkswagen","CC","Female","71","India","Crimson","","30908.85","0.351","40312.03","177"
"Pontiac","Montana SV6","Male","75","India","Indigo","1","35290.97","0.5049","27646.8","143.6"
"Hyundai","Elantra","Male","56","India","Maroon","1","29927.44","0.4539","8308.15","158.1"
"Volkswagen","Scirocco","Male","65","India","Green","1","57228.15","0.4231","29044.07","193.3"
"Mercedes-Benz","C-Class","Male","69","India","Purple","1","91415.05","0.5307","12991.76","138.2"
"Subaru","Legacy","Female","43","India","Purple","","20606.24","0.2103","36871.6","230.5"
"Chevrolet","Suburban","Male","56","India","Khaki","","32943.02","0.4964","12286.01","158.3"
"Mazda","CX-9","Male","30","India","Crimson","1","77965.13","0.2522","30766.58","159.9"
"Acura","NSX","Male","68","India","Turquoise","1","78420.19","0.3738","3925.89","133.6"
"Suzuki","Grand Vitara","Female","33","India","Crimson","1","55915.69","0.0579","45261.93","169.4"
"Mercury","Mariner","Male","63","India","Turquoise","","60232.42","0.3593","26061.18","151.8"
"Ford","F-Series Super Duty","Female","62","India","Violet","1","30458.94","0.6339","19372.18","121.1"
"Chevrolet","1500","Male","31","India","Fuscia","","49995.2","0.5209","11358.69","169.6"
"Honda","Ridgeline","Male","62","India","Yellow","","91849.04","0.6844","46212.83","175.6"
"Audi","100","Female","44","India","Indigo","","68774.69","0.6373","2604.7","208.5"
"Chrysler","Concorde","Male","69","India","Yellow","1","64355.22","0.3965","12319.74","214.8"
"Nissan","Rogue","Male","74","India","Puce","1","36529.3","0.0471","3495.66","178.5"
"Geo","Metro","Male","75","India","Turquoise","","45981.67","0.0154","44071.87","152.2"
"Dodge","Ram Van 2500","Female","25","India","Yellow","1","61517.33","0.3958","39937.16","180.2"
"Nissan","Murano","Male","74","India","Pink","","19513.53","0.1939","20579.88","130"
"Kia","Sorento","Female","37","India","Fuscia","","72935.48","0.5868","7527.41","180.3"
"Chevrolet","Express","Male","54","India","Puce","","83964.17","0.3241","17596.66","156.4"
"Chevrolet","Sportvan G20","Female","74","India","Aquamarine","1","97353.39","0.0271","13800.12","137.5"
"Toyota","FJ Cruiser","Male","66","India","Teal","","73724.75","0.5953","45436.06","236.1"
"Nissan","Murano","Female","68","India","Indigo","","29804.41","0.176","37231.95","168.6"
"Ford","Taurus","Female","31","India","Orange","1","34906.01","0.0806","17666.23","161.1"
"Lexus","GS","Female","42","India","Orange","","65578.29","0.5317","29619.53","201.5"
"Saab","900","Male","50","India","Blue","","61591.5","0.5686","28658.58","214.7"
"Honda","Odyssey","Male","33","India","Crimson","1","59041.89","0.1399","15774.86","204.8"
"Buick","LeSabre","Male","51","India","Khaki","","91289.8","0.6431","39485.35","201.3"
"Ford","Fusion","Female","45","India","Crimson","1","39831.66","0.3169","20047.31","166"
"Chevrolet","Suburban 1500","Male","51","India","Khaki","1","94355.43","0.6457","25557.01","195.6"
"Toyota","Matrix","Male","71","India","Puce","1","68624","0.3334","10905.08","239"
"Lincoln","Mark LT","Female","32","India","Puce","1","15318.86","0.5109","20398.39","133.1"
"Mitsubishi","GTO","Male","50","India","Blue","1","36629.62","0.6633","12838.76","147.5"
"Buick","Regal","Male","37","India","Green","","80170.34","0.4819","14724.81","236.8"
"Lamborghini","Gallardo","Female","40","India","Indigo","1","51218.37","0.3633","33132.17","180.6"
"Ford","F250","Male","48","India","Violet","","33881.15","0.4087","46875.13","189"
"Pontiac","Gemini","Male","35","India","Pink","","14760.83","0.6843","36284.93","123.4"
"Audi","TT","Female","75","India","Khaki","1","62992.39","0.6349","15855.67","233.4"
"BMW","M Roadster","Male","65","India","Blue","","11634.53","0.5531","2992.95","243.2"
"Mercedes-Benz","C-Class","Male","44","India","Violet","1","14871.36","0.3569","25105.6","126.9"
"Audi","Coupe GT","Female","53","India","Blue","1","70037.52","0.4254","19173.56","172.1"
"Land Rover","Defender","Male","61","India","Indigo","","83920.42","0.3464","46201.97","133.8"
"Volvo","C70","Male","35","India","Purple","","34762.91","0.3282","41838.71","245.2"
"Toyota","RAV4","Female","25","India","Indigo","1","37728.2","0.2782","34588.39","224.6"
"Ford","Edge","Male","48","India","Turquoise","1","54777.94","0.2826","28548.12","185.5"
"Lexus","IS","Male","71","India","Turquoise","1","51798.92","0.2692","22387.11","216.4"
"Chevrolet","Corvette","Female","49","India","Orange","1","37261.81","0.3709","11634.42","183.1"
"Dodge","Viper RT/10","Male","62","India","Turquoise","1","20448.56","0.3391","25010.54","220.4"
"Mitsubishi","RVR","Male","43","India","Puce","1","76525.53","0.1513","21540.95","120.7"
"GMC","Sierra 1500","Female","57","India","Violet","","11047.21","0.632","15756.63","169.1"
"Cadillac","Escalade","Female","65","India","Purple","1","93764.07","0.5778","16816.11","181.8"
"Ford","Mustang","Male","59","India","Indigo","","99012.48","0.1843","24355.57","203.8"
"Dodge","Viper","Female","75","India","Puce","","10040.4","0.1712","23821.64","225.5"
"Nissan","Altima","Female","29","India","Maroon","","90001.46","0.0253","38229.07","186.2"
"Buick","Regal","Male","56","India","Teal","1","81817.2","0.6922","37203.04","200.2"
